run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch7917-seed9-8415,9,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,9,8,8,1,0,1,0,3,0.889,0.544,1.0,0.621,0.752,0.422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.556,0.0,1.556,0.403,1.0,0.222,0.2532,0.0,,0.0,,
slurm-batch7918-seed1-8429,1,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,4,4,3,3,0,0,0,0.444,0.233,1.0,0.664,0.595,0.234,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.444,0.667,4.111,0.644,0.994,0.889,0.2425,0.0,,0.0,,
slurm-batch7918-seed10-8438,10,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,1,1,2,2,0,0,0,0.111,0.022,0.989,0.652,0.553,0.189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.111,0.667,3.778,0.527,0.978,0.889,0.2333,0.0,,0.0,,
slurm-batch7918-seed2-8430,2,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,3,3,2,2,0,0,1,0.333,0.211,1.0,0.657,0.643,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.444,0.333,3.778,0.598,1.0,0.889,0.2474,0.0,,0.0,,
slurm-batch7918-seed3-8431,3,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,1,1,1,0,1,0,0,0.111,0.044,1.0,0.64,0.486,0.182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.333,0.333,3.667,0.459,1.0,1.0,0.2164,0.0,,0.0,,
slurm-batch7918-seed4-8432,4,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,1,1,0,0,0,0,1,0.111,0.022,1.0,0.649,0.506,0.196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.333,0.556,3.889,0.245,1.0,0.889,0.239,0.0,,0.0,,
slurm-batch7918-seed5-8433,5,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,2,2,2,1,1,0,0,0.222,0.067,0.989,0.655,0.5,0.274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.222,0.0,3.222,0.528,0.994,0.778,0.2311,0.0,,0.0,,
slurm-batch7918-seed6-8434,6,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,3,3,3,2,1,0,0,0.333,0.089,1.0,0.648,0.547,0.275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.556,0.667,4.222,0.461,1.0,1.0,0.2352,0.0,,0.0,,
slurm-batch7918-seed7-8435,7,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,2,2,1,1,0,0,0,0.222,0.094,1.0,0.643,0.567,0.216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.333,0.222,3.556,0.386,1.0,0.889,0.2436,0.0,,0.0,,
slurm-batch7918-seed8-8436,8,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.664,0.522,0.261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.111,0.222,4.333,0.445,1.0,1.0,0.2395,0.0,,0.0,,
slurm-batch7918-seed9-8437,9,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,9,2,2,2,2,0,0,0,0.222,0.117,1.0,0.633,0.583,0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.778,0.667,3.444,0.489,1.0,1.0,0.2208,0.0,,0.0,,
slurm-batch7919-seed1-8492,1,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,4,4,3,3,0,0,0,0.444,0.161,1.0,0.654,0.576,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.111,0.0,3.111,0.685,1.0,0.889,0.2543,0.0,,0.0,,
slurm-batch7919-seed10-8501,10,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,3,3,2,1,1,0,0,0.333,0.117,1.0,0.646,0.43,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.556,0.0,2.556,0.544,1.0,0.889,0.2258,0.0,,0.0,,
slurm-batch7919-seed2-8493,2,tool,Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen3-8B,9,1,1,1,1,0,0,0,0.111,0.044,1.0,0.645,0.367,0.365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.778,0.0,0.778,0.347,1.0,1.0,0.1992,0.0,,0.0,,
