run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch7760-seed2-8234,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,75,75,25,25,0,0,28,0.75,0.39,1.0,0.609,0.58,0.481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.08,1.34,3.42,0.477,1.0,0.5,0.2207,0.0,,0.0,,
slurm-batch7760-seed3-8280,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,71,71,18,18,0,0,35,0.71,0.372,1.0,0.601,0.577,0.476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.08,1.3,3.38,0.441,0.998,0.45,0.2238,0.0,,0.0,,
slurm-batch7760-seed4-8311,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,65,65,20,20,0,0,26,0.65,0.343,1.0,0.607,0.588,0.453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.08,1.38,3.46,0.476,1.0,0.55,0.2289,0.0,,0.0,,
slurm-batch7760-seed5-8346,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-1.7B,100,72,72,19,19,0,0,38,0.72,0.393,0.999,0.602,0.58,0.481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.01,1.51,3.52,0.446,0.998,0.45,0.2242,0.0,,0.0,,
slurm-batch7762-seed1-9536,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,50,50,50,50,0,0,0,0.5,0.234,0.996,0.642,0.529,0.331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.91,2.05,5.96,0.669,0.996,0.98,0.2453,0.0,,0.0,,
slurm-batch7762-seed2-9725,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,41,41,42,42,0,0,0,0.41,0.196,0.999,0.635,0.496,0.353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.19,2.15,6.34,0.606,0.997,0.99,0.2409,0.0,,0.0,,
slurm-batch7762-seed3-9790,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,35,35,38,38,0,0,0,0.35,0.155,1.0,0.639,0.504,0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.12,2.39,6.51,0.599,0.997,0.97,0.2435,0.0,,0.0,,
slurm-batch7762-seed4-9889,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,42,42,44,44,0,0,0,0.42,0.195,1.0,0.638,0.515,0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.19,2.27,6.46,0.633,0.995,0.96,0.2352,0.0,,0.0,,
slurm-batch7762-seed5-14,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,36,36,37,37,0,0,0,0.36,0.166,0.999,0.639,0.493,0.342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.01,2.23,6.24,0.598,0.996,0.97,0.2447,0.0,,0.0,,
slurm-batch7761-seed1-8426,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,46,46,31,31,0,0,8,0.46,0.174,1.0,0.633,0.494,0.391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.29,1.96,5.25,0.539,0.998,0.85,0.2465,0.0,,0.0,,
slurm-batch7761-seed2-8966,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,41,41,28,28,0,0,4,0.41,0.177,1.0,0.632,0.508,0.362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.34,2.07,5.41,0.529,1.0,0.87,0.2555,0.0,,0.0,,
