run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch4407-seed4-9793,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,51,51,52,52,0,0,0,0.51,0.167,0.999,0.644,0.547,0.361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.93,2.12,6.05,0.695,0.996,0.99,0.2434,0.0,,0.0,,
slurm-batch4407-seed5-161,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3-8B,100,51,51,55,55,0,0,0,0.51,0.179,0.999,0.638,0.526,0.352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,2.04,5.94,0.711,0.995,0.96,0.2443,0.0,,0.0,,
slurm-batch4406-seed1-8236,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,53,53,43,43,0,0,3,0.53,0.194,1.0,0.632,0.552,0.376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.97,1.61,4.58,0.643,1.0,0.9,0.2415,0.0,,0.0,,
slurm-batch4406-seed2-8261,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,58,58,48,48,0,0,0,0.58,0.203,1.0,0.631,0.553,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.29,1.71,5.0,0.667,0.998,0.9,0.2418,0.0,,0.0,,
slurm-batch4406-seed3-8336,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,53,53,45,45,0,0,4,0.53,0.186,1.0,0.629,0.54,0.388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.94,1.58,4.52,0.647,0.997,0.88,0.2479,0.0,,0.0,,
slurm-batch4406-seed4-8423,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,59,59,51,51,0,0,5,0.59,0.191,1.0,0.633,0.531,0.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42,1.74,5.16,0.689,0.998,0.92,0.2428,0.0,,0.0,,
slurm-batch4406-seed5-8472,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,58,58,44,44,0,0,3,0.58,0.195,1.0,0.633,0.557,0.378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.13,1.7,4.83,0.644,0.998,0.86,0.2494,0.0,,0.0,,
slurm-batchrerun-runs_grid_qwen_main_gQwen3.5-4B_sQwen3.5-4B_2026-05-06_091316-r1-20260508105519-seed3-8384,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,53,53,45,45,0,0,4,0.53,0.186,1.0,0.629,0.54,0.388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.94,1.58,4.52,0.647,0.997,0.88,0.2479,0.0,,0.0,,
slurm-batchrerun-runs_grid_qwen_main_gQwen3.5-4B_sQwen3.5-4B_2026-05-06_091316-r1-20260508105519-seed4-8385,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,59,59,51,51,0,0,5,0.59,0.191,1.0,0.633,0.531,0.407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.42,1.74,5.16,0.689,0.998,0.92,0.2428,0.0,,0.0,,
slurm-batchrerun-runs_grid_qwen_main_gQwen3.5-4B_sQwen3.5-4B_2026-05-06_091316-r1-20260508123958-seed5-8461,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,100,58,58,44,44,0,0,3,0.58,0.195,1.0,0.633,0.557,0.378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.13,1.7,4.83,0.644,0.998,0.86,0.2494,0.0,,0.0,,
slurm-batch4408-seed1-186,1,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,58,58,58,58,0,0,0,0.58,0.193,1.0,0.633,0.531,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.37,1.76,5.13,0.741,0.999,0.98,0.2476,0.0,,0.0,,
slurm-batch4408-seed2-213,2,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,60,60,57,55,2,0,0,0.6,0.209,0.999,0.632,0.546,0.388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.43,1.73,5.16,0.737,1.0,0.97,0.2493,0.0,,0.0,,
slurm-batch4408-seed3-433,3,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,53,53,53,52,1,0,0,0.53,0.164,1.0,0.632,0.532,0.398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.16,1.68,4.84,0.675,0.997,1.0,0.2488,0.0,,0.0,,
slurm-batch4408-seed4-615,4,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,53,53,51,50,1,0,2,0.53,0.164,1.0,0.635,0.528,0.383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.27,1.8,5.07,0.686,0.997,0.98,0.2465,0.0,,0.0,,
slurm-batch4408-seed5-656,5,tool,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-9B,100,47,47,47,47,0,0,1,0.47,0.123,0.999,0.631,0.525,0.392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.35,1.76,5.11,0.668,0.995,0.94,0.2484,0.0,,0.0,,
slurm-batch4413-seed1-1063,1,tool,Qwen/Qwen3.5-9B,Qwen/Qwen3-1.7B,100,59,59,3,3,0,0,36,0.59,0.217,1.0,0.589,0.539,0.405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27,0.0,0.27,0.299,1.0,0.44,0.2358,0.0,,0.0,,
slurm-batch4413-seed2-1074,2,tool,Qwen/Qwen3.5-9B,Qwen/Qwen3-1.7B,100,60,60,4,4,0,0,43,0.6,0.189,1.0,0.591,0.54,0.453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.01,0.25,0.286,1.0,0.44,0.2351,0.0,,0.0,,
