run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9044-seed3-1993,3,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.406,0.521,0.256,0.307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0972,0.0,,0.0,,
slurm-batch9044-seed4-1994,4,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.394,0.521,0.239,0.257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0908,0.0,,0.0,,
slurm-batch9044-seed5-1995,5,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.428,0.521,0.244,0.341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0977,0.0,,0.0,,
slurm-batch9044-seed6-1996,6,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.517,0.518,0.256,0.444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0937,0.0,,0.0,,
slurm-batch9044-seed7-1997,7,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.461,0.52,0.239,0.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0975,0.0,,0.0,,
slurm-batch9044-seed8-1998,8,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.428,0.518,0.261,0.284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1015,0.0,,0.0,,
slurm-batch9044-seed9-1999,9,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-4bit,9,0,0,0,0,0,0,0,0.0,0.0,0.45,0.521,0.289,0.352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0968,0.0,,0.0,,
slurm-batch9043-seed1-1656,1,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.52,0.256,0.104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0988,0.0,,0.0,,
slurm-batch9043-seed10-1665,10,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.518,0.25,0.024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1028,0.0,,0.0,,
slurm-batch9043-seed2-1657,2,tool,quantized_models/Qwen3-8B-4bit,quantized_models/Qwen3-8B-8bit,9,0,0,0,0,0,0,0,0.0,0.0,1.0,0.521,0.25,0.025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0968,0.0,,0.0,,
