run_id,seed,mode,guesser_model,secret_model,num_games,num_wins,judge_win_count,num_verified_wins,num_high_confidence,num_medium_confidence,num_leaked,num_false_correct,avg_win_score,avg_efficiency_score,avg_secret_reliability_score,avg_semantic_relevance_score,avg_canonical_coverage_score,avg_information_gain_score,avg_llm_judge_strategy,avg_llm_judge_question_quality,avg_llm_judge_logical_consistency,avg_llm_judge_secret_accuracy,avg_llm_judge_guesser_format,avg_layer3_score,judge_layer1_agreement,avg_hints_used,avg_web_searches_used,avg_tool_calls_used,avg_best_guess_sim,avg_secret_keeper_accuracy,verified_layer1_agreement,avg_diversity,energy_kwh,energy_per_game_wh,co2_g,co2_per_game_g,adjusted_co2_per_game_g
slurm-batch9620-seed9-207,9,tool,Qwen/Qwen3-1.7B,Qwen/Qwen3.5-4B,9,5,5,5,5,0,0,0,0.556,0.417,1.0,0.673,0.821,0.405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.667,1.667,6.333,0.856,1.0,1.0,0.2416,0.0,,0.0,,
slurm-batch9626-seed1-304,1,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,7,7,2,2,0,0,2,0.778,0.528,1.0,0.615,0.726,0.534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.333,0.556,0.442,1.0,0.444,0.2511,0.0,,0.0,,
slurm-batch9626-seed10-313,10,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,5,5,1,1,0,0,2,0.556,0.322,1.0,0.619,0.638,0.512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.444,0.667,0.468,1.0,0.556,0.2378,0.0,,0.0,,
slurm-batch9626-seed2-305,2,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,3,3,1,1,0,0,1,0.333,0.239,1.0,0.608,0.597,0.608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.889,1.222,0.358,1.0,0.778,0.25,0.0,,0.0,,
slurm-batch9626-seed3-306,3,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,7,7,3,3,0,0,2,0.778,0.45,1.0,0.616,0.687,0.611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.556,0.444,1.0,0.502,1.0,0.556,0.2388,0.0,,0.0,,
slurm-batch9626-seed4-307,4,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,7,7,1,1,0,0,1,0.778,0.444,1.0,0.627,0.601,0.523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.556,0.889,0.392,1.0,0.333,0.2266,0.0,,0.0,,
slurm-batch9626-seed5-308,5,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,8,8,2,2,0,0,3,0.889,0.494,1.0,0.617,0.648,0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.0,0.222,0.425,1.0,0.333,0.256,0.0,,0.0,,
slurm-batch9626-seed6-309,6,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,8,8,1,1,0,0,4,0.889,0.517,1.0,0.617,0.706,0.477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222,0.222,0.444,0.424,1.0,0.222,0.2353,0.0,,0.0,,
slurm-batch9626-seed7-310,7,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,7,7,2,2,0,0,3,0.778,0.522,1.0,0.619,0.66,0.527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444,0.0,0.444,0.41,1.0,0.444,0.2309,0.0,,0.0,,
slurm-batch9626-seed8-311,8,tool,Qwen/Qwen3-8B,Qwen/Qwen3-1.7B,9,7,7,0,0,0,0,3,0.778,0.467,1.0,0.61,0.628,0.523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444,0.0,0.444,0.345,1.0,0.222,0.2354,0.0,,0.0,,
